X,Y
1.0000E+0,5.52E-22
1.0000E-03,3.53E-18
1.3895E-03,2.73E-18
1.9307E-03,1.95E-18
1.9307E-01,5.66E-21
1.3895E-01,7.75E-21
1.0000E-01,1.01E-20
1.0000E-02,3.90E-20
1.3895E-02,4.36E-21
1.9307E-02,5.12E-22
1.0000E-05,7.27E-18
2.6827E-02,5.81E-21
2.6827E-01,3.91E-21
2.6827E-03,1.27E-18
3.7276E-02,1.05E-20
3.7276E-03,7.26E-19
3.7276E-01,2.59E-21
5.1795E-02,1.25E-20
5.1795E-03,3.56E-19
5.1795E-01,1.64E-21
7.1969E-02,1.19E-20
7.1969E-03,1.40E-19
7.1969E-01,9.81E-22
7.1969E-04,4.28E-18
