X,Y
10.0,1.21E-14
20.0,1.1E-14
30.0,1.03E-14
40.0,9.88E-15
50.0,9.57E-15
60.0,9.29E-15
70.0,9.07E-15
80.0,8.9E-15
90.0,8.68E-15
100.0,8.56E-15
200.0,7.77E-15
300.0,7.34E-15
400.0,7.08E-15
500.0,6.94E-15
600.0,6.83E-15
700.0,6.79E-15
800.0,6.69E-15
900.0,6.63E-15
1000.0,6.6E-15
2000.0,6.47E-15
3000.0,6.54E-15
4000.0,6.7E-15
5000.0,6.88E-15
6000.0,7.06E-15
7000.0,7.24E-15
8000.0,7.43E-15
9000.0,7.6E-15
10000.0,7.76E-15
20000.0,9.08E-15
30000.0,1.0E-14
40000.0,1.07E-14
50000.0,1.13E-14
60000.0,1.18E-14
70000.0,1.22E-14
80000.0,1.25E-14
90000.0,1.28E-14
100000.0,1.3E-14
200000.0,1.44E-14
300000.0,1.5E-14
400000.0,1.54E-14
500000.0,1.56E-14
600000.0,1.58E-14
700000.0,1.59E-14
800000.0,1.6E-14
900000.0,1.61E-14
1000000.0,1.61E-14
