X,Y
1.0000E+0,5.94E-21
1.0000E-03,2.66E-17
1.3895E-03,2.45E-17
1.9307E-03,2.20E-17
1.9307E-01,4.93E-20
1.3895E-01,6.38E-20
1.0000E-01,8.40E-20
1.0000E-02,5.93E-18
1.3895E-02,3.63E-18
1.9307E-02,2.02E-18
1.0000E-05,3.30E-17
2.6827E-02,1.03E-18
2.6827E-01,3.67E-20
2.6827E-03,1.90E-17
3.7276E-02,4.88E-19
3.7276E-03,1.57E-17
3.7276E-01,2.56E-20
5.1795E-02,2.33E-19
5.1795E-03,1.22E-17
5.1795E-01,1.68E-20
7.1969E-02,1.27E-19
7.1969E-03,8.86E-18
7.1969E-01,1.03E-20
7.1969E-04,2.83E-17
