X,Y
1.0000E+0,1.87E-21
1.0000E-03,4.68E-17
1.3895E-03,4.04E-17
1.9307E-03,3.33E-17
1.9307E-01,1.63E-20
1.3895E-01,2.17E-20
1.0000E-01,2.98E-20
1.0000E-02,4.64E-18
1.3895E-02,2.45E-18
1.9307E-02,1.18E-18
1.0000E-05,7.08E-17
2.6827E-02,5.31E-19
2.6827E-01,1.19E-20
2.6827E-03,2.59E-17
3.7276E-02,2.25E-19
3.7276E-03,1.90E-17
3.7276E-01,8.24E-21
5.1795E-02,9.74E-20
5.1795E-03,1.29E-17
5.1795E-01,5.35E-21
7.1969E-02,4.82E-20
7.1969E-03,8.06E-18
7.1969E-01,3.26E-21
7.1969E-04,5.23E-17
