X,Y
1.0000E+0,3.26E-23
1.0000E-03,5.99E-17
1.3895E-03,5.65E-17
1.9307E-03,5.21E-17
1.9307E-01,2.73E-20
1.3895E-01,8.03E-20
1.0000E-01,2.18E-19
1.0000E-02,1.93E-17
1.3895E-02,1.32E-17
1.9307E-02,8.31E-18
1.0000E-05,7.02E-17
2.6827E-02,4.80E-18
2.6827E-01,8.48E-21
2.6827E-03,4.67E-17
3.7276E-02,2.54E-18
3.7276E-03,4.05E-17
3.7276E-01,2.39E-21
5.1795E-02,1.22E-18
5.1795E-03,3.35E-17
5.1795E-01,6.08E-22
7.1969E-02,5.39E-19
7.1969E-03,2.63E-17
7.1969E-01,1.45E-22
7.1969E-04,6.26E-17
