X,Y
1.0000E+0,1.60E-18
1.0000E-03,3.43E-18
1.3895E-03,3.43E-18
1.9307E-03,3.44E-18
1.9307E-01,3.51E-18
1.3895E-01,3.63E-18
1.0000E-01,3.67E-18
1.0000E-02,3.49E-18
1.3895E-02,3.51E-18
1.9307E-02,3.53E-18
1.0000E-05,3.42E-18
2.6827E-02,3.56E-18
2.6827E-01,3.30E-18
2.6827E-03,3.44E-18
3.7276E-02,3.60E-18
3.7276E-03,3.45E-18
3.7276E-01,2.97E-18
5.1795E-02,3.64E-18
5.1795E-03,3.46E-18
5.1795E-01,2.56E-18
7.1969E-02,3.67E-18
7.1969E-03,3.47E-18
7.1969E-01,2.08E-18
7.1969E-04,3.43E-18
