X,Y
1.0000E+0,1.02E-21
1.0000E-03,2.56E-18
1.3895E-03,2.10E-18
1.9307E-03,1.60E-18
1.9307E-01,1.02E-20
1.3895E-01,1.38E-20
1.0000E-01,1.78E-20
1.0000E-02,4.83E-20
1.3895E-02,5.70E-21
1.9307E-02,8.27E-22
1.0000E-05,4.41E-18
2.6827E-02,9.24E-21
2.6827E-01,7.11E-21
2.6827E-03,1.12E-18
3.7276E-02,1.72E-20
3.7276E-03,7.01E-19
3.7276E-01,4.73E-21
5.1795E-02,2.11E-20
5.1795E-03,3.75E-19
5.1795E-01,3.01E-21
7.1969E-02,2.07E-20
7.1969E-03,1.61E-19
7.1969E-01,1.80E-21
7.1969E-04,2.97E-18
