X,Y
7.5,0.07274800000000001
7.0,0.0414104
8.0,0.1233918
9.0,0.29099200000000003
10.0,0.579186
12.0,1.4717479999999998
14.0,2.6441099999999995
16.0,3.88922
18.0,5.092359999999999
20.0,6.127619999999999
22.0,6.995
24.0,7.666519999999999
26.0,8.1142
28.0,8.42198
30.0,8.5339
35.0,8.366019999999999
40.0,7.806419999999999
45.0,7.16288
50.0,6.65924
60.0,6.07166
70.0,5.76388
80.0,5.51206
90.0,5.288219999999999
100.0,5.092359999999999
120.0,4.728619999999999
140.0,4.4488199999999996
160.0,4.197
180.0,4.00114
200.0,3.86124
250.0,3.52548
300.0,3.2456799999999997
350.0,3.02184
400.0,2.795202
500.0,2.431462
600.0,2.143268
700.0,1.913832
800.0,1.723568
1000.0,1.4381719999999998
1500.0,1.018472
2000.0,0.786238
3000.0,0.542812
4000.0,0.41410399999999997
5000.0,0.332962
7000.0,0.2417472
