X,Y
1.0000E+0,1.51E-23
1.0000E-03,7.99E-17
1.3895E-03,7.27E-17
1.9307E-03,6.41E-17
1.9307E-01,1.32E-20
1.3895E-01,3.97E-20
1.0000E-01,1.10E-19
1.0000E-02,1.61E-17
1.3895E-02,9.97E-18
1.9307E-02,5.72E-18
1.0000E-05,1.03E-16
2.6827E-02,3.04E-18
2.6827E-01,4.03E-21
2.6827E-03,5.43E-17
3.7276E-02,1.49E-18
3.7276E-03,4.39E-17
3.7276E-01,1.13E-21
5.1795E-02,6.76E-19
5.1795E-03,3.36E-17
5.1795E-01,2.84E-22
7.1969E-02,2.84E-19
7.1969E-03,2.41E-17
7.1969E-01,6.72E-23
7.1969E-04,8.57E-17
