X,Y
0.22,17
0.42,22
0.84,20
0.083,17
1.23,26
1.63,25
2.04,28
2.45,26
3.24,19
4.06,17
5.66,17
8.03,16
15.0,16
30.0,16
60.0,17
120,24
240,34
480,42
960,50
2000,51
4000,57
8000,61
