X,Y
0.120,3.726E-05
0.100,5.372E-06
0.900,1.578E+00
0.800,1.050E+00
0.750,8.353E-01
0.700,6.507E-01
0.600,3.657E-01
0.500,1.784E-01
0.480,1.510E-01
0.460,1.266E-01
0.440,1.050E-01
0.420,8.611E-02
0.400,6.965E-02
0.380,5.549E-02
0.340,3.334E-02
0.360,4.345E-02
0.140,1.479E-04
0.160,4.208E-04
0.180,9.677E-04
0.200,1.920E-03
0.220,3.426E-03
0.240,5.641E-03
0.260,8.734E-03
0.280,1.287E-02
0.300,1.824E-02
0.320,2.500E-02
1.900,1.519E+01
1.100,3.059E+00
1.800,1.314E+01
1.700,1.123E+01
1.600,9.478E+00
1.500,7.878E+00
1.400,6.435E+00
1.300,5.151E+00
1.200,4.027E+00
1.000,2.245E+00
2.900,4.244E+01
2.800,3.926E+01
2.700,3.616E+01
2.600,3.316E+01
2.500,3.025E+01
2.300,2.475E+01
2.400,2.744E+01
2.000,1.738E+01
2.200,2.217E+01
2.100,1.971E+01
3.700,7.014E+01
3.900,7.750E+01
3.800,7.381E+01
3.600,6.651E+01
3.500,6.291E+01
3.400,5.936E+01
3.300,5.586E+01
3.200,5.241E+01
3.100,4.902E+01
3.000,4.569E+01
4.000,8.123E+01
4.200,8.873E+01
4.400,9.628E+01
4.600,1.039E+02
4.800,1.115E+02
5.800,1.489E+02
5.600,1.415E+02
5.200,1.266E+02
5.000,1.190E+02
5.400,1.341E+02
6.000,1.561E+02
6.200,1.633E+02
6.400,1.704E+02
6.600,1.774E+02
6.800,1.842E+02
7.800,2.167E+02
7.600,2.104E+02
7.400,2.041E+02
7.200,1.976E+02
7.000,1.910E+02
8.000,2.228E+02
8.200,2.287E+02
8.400,2.346E+02
8.600,2.403E+02
8.800,2.459E+02
9.000,2.513E+02
9.200,2.567E+02
9.400,2.619E+02
9.600,2.669E+02
9.800,2.719E+02
10.000,2.767E+02
