X,Y
0.120,1.129E+00
0.100,2.824E-01
0.900,7.297E+03
0.800,5.313E+03
0.750,4.433E+03
0.700,3.632E+03
0.600,2.274E+03
0.500,1.250E+03
0.480,1.086E+03
0.460,9.352E+02
0.440,7.974E+02
0.420,6.725E+02
0.400,5.604E+02
0.380,4.605E+02
0.340,2.961E+02
0.360,3.725E+02
0.140,3.203E+00
0.160,7.313E+00
0.180,1.439E+01
0.200,2.543E+01
0.220,4.146E+01
0.240,6.350E+01
0.260,9.252E+01
0.280,1.295E+02
0.300,1.752E+02
0.320,2.305E+02
1.900,3.895E+04
1.100,1.209E+04
1.800,3.515E+04
1.700,3.143E+04
1.600,2.782E+04
1.500,2.434E+04
1.400,2.100E+04
1.300,1.783E+04
1.200,1.485E+04
1.000,9.562E+03
2.900,7.854E+04
2.800,7.462E+04
2.700,7.066E+04
2.600,6.669E+04
2.500,6.269E+04
2.300,5.469E+04
2.400,5.869E+04
2.000,4.282E+04
2.200,5.070E+04
2.100,4.674E+04
3.700,1.082E+05
3.900,1.151E+05
3.800,1.117E+05
3.600,1.047E+05
3.500,1.011E+05
3.400,9.751E+04
3.300,9.381E+04
3.200,9.006E+04
3.100,8.627E+04
3.000,8.242E+04
4.000,1.184E+05
4.200,1.249E+05
4.400,1.311E+05
4.600,1.371E+05
4.800,1.428E+05
5.800,1.676E+05
5.600,1.631E+05
5.200,1.534E+05
5.000,1.482E+05
5.400,1.584E+05
6.000,1.719E+05
6.200,1.760E+05
6.400,1.799E+05
6.600,1.836E+05
6.800,1.871E+05
7.800,2.022E+05
7.600,1.995E+05
7.400,1.966E+05
7.200,1.936E+05
7.000,1.905E+05
8.000,2.048E+05
8.200,2.072E+05
8.400,2.095E+05
8.600,2.117E+05
8.800,2.137E+05
9.000,2.157E+05
9.200,2.175E+05
9.400,2.193E+05
9.600,2.209E+05
9.800,2.224E+05
10.000,2.239E+05
