X,Y
0.120,1.503E+00
0.100,4.285E-01
0.900,4.406E+02
0.800,3.298E+02
0.750,2.956E+02
0.700,2.710E+02
0.600,2.363E+02
0.500,2.001E+02
0.480,1.909E+02
0.460,1.810E+02
0.440,1.702E+02
0.420,1.585E+02
0.400,1.462E+02
0.380,1.331E+02
0.340,1.056E+02
0.360,1.195E+02
0.140,3.736E+00
0.160,7.481E+00
0.180,1.294E+01
0.200,2.019E+01
0.220,2.913E+01
0.240,3.961E+01
0.260,5.138E+01
0.280,6.416E+01
0.300,7.766E+01
0.320,9.157E+01
1.900,7.312E+03
1.100,9.122E+02
1.800,6.139E+03
1.700,5.057E+03
1.600,4.077E+03
1.500,3.207E+03
1.400,2.453E+03
1.300,1.819E+03
1.200,1.307E+03
1.000,6.282E+02
2.900,2.219E+04
2.800,2.057E+04
2.700,1.896E+04
2.600,1.736E+04
2.500,1.579E+04
2.300,1.275E+04
2.400,1.425E+04
2.000,8.571E+03
2.200,1.130E+04
2.100,9.904E+03
3.700,3.506E+04
3.900,3.813E+04
3.800,3.661E+04
3.600,3.350E+04
3.500,3.191E+04
3.400,3.031E+04
3.300,2.870E+04
3.200,2.708E+04
3.100,2.545E+04
3.000,2.382E+04
4.000,3.963E+04
4.200,4.256E+04
4.400,4.538E+04
4.600,4.810E+04
4.800,5.070E+04
5.800,6.200E+04
5.600,5.996E+04
5.200,5.556E+04
5.000,5.318E+04
5.400,5.781E+04
6.000,6.394E+04
6.200,6.577E+04
6.400,6.750E+04
6.600,6.914E+04
6.800,7.068E+04
7.800,7.715E+04
7.600,7.601E+04
7.400,7.480E+04
7.200,7.351E+04
7.000,7.214E+04
8.000,7.822E+04
8.200,7.922E+04
8.400,8.016E+04
8.600,8.104E+04
8.800,8.186E+04
9.000,8.262E+04
9.200,8.334E+04
9.400,8.400E+04
9.600,8.461E+04
9.800,8.518E+04
10.000,8.571E+04
