X,Y
1.5000,1.45E+5
1.0000,4.33E+5
1.7820,7.01E+5
1.7820,5.84E+5
1.5960,7.87E+5
1.5960,5.63E+5
1.5500,6.09E+5
1.5500,1.32E+5
2.0000,5.12E+5
3.0000,1.71E+5
4.0000,7.85E+4
5.0000,4.30E+4
6.0000,2.63E+4
8.0000,1.22E+4
10.0000,6.74E+3
11.9200,4.24E+3
13.4700,2.08E+4
13.4700,3.07E+3
15.0000,1.56E+4
20.0000,7.14E+3
30.0000,2.32E+3
40.0000,1.03E+3
50.0000,5.53E+2
60.0000,3.34E+2
80.0000,1.55E+2
100.0000,8.92E+1
150.0000,3.80E+1
200.0000,2.42E+1
300.0000,1.56E+1
400.0000,1.26E+1
500.0000,1.10E+1
600.0000,9.89E+0
800.0000,8.48E+0
1000.0000,7.54E+0
