X,Y
0.120,1.602E+01
0.100,8.764E+00
0.900,2.213E+03
0.800,1.544E+03
0.750,1.248E+03
0.700,9.832E+02
0.600,5.537E+02
0.500,2.686E+02
0.480,2.288E+02
0.460,1.944E+02
0.440,1.652E+02
0.420,1.408E+02
0.400,1.209E+02
0.380,1.051E+02
0.340,8.333E+01
0.360,9.271E+01
0.140,2.441E+01
0.160,3.298E+01
0.180,4.098E+01
0.200,4.798E+01
0.220,5.381E+01
0.240,5.862E+01
0.260,6.273E+01
0.280,6.664E+01
0.300,7.095E+01
0.320,7.629E+01
1.900,1.061E+04
1.100,3.780E+03
1.800,9.811E+03
1.700,8.986E+03
1.600,8.137E+03
1.500,7.270E+03
1.400,6.390E+03
1.300,5.507E+03
1.200,4.633E+03
1.000,2.966E+03
2.900,1.687E+04
2.800,1.639E+04
2.700,1.587E+04
2.600,1.532E+04
2.500,1.474E+04
2.300,1.349E+04
2.400,1.413E+04
2.000,1.138E+04
2.200,1.282E+04
2.100,1.211E+04
3.700,1.988E+04
3.900,2.042E+04
3.800,2.016E+04
3.600,1.958E+04
3.500,1.927E+04
3.400,1.893E+04
3.300,1.856E+04
3.200,1.818E+04
3.100,1.777E+04
3.000,1.734E+04
4.000,2.067E+04
4.200,2.110E+04
4.400,2.148E+04
4.600,2.181E+04
4.800,2.209E+04
5.800,2.291E+04
5.600,2.281E+04
5.200,2.252E+04
5.000,2.232E+04
5.400,2.268E+04
6.000,2.298E+04
6.200,2.303E+04
6.400,2.307E+04
6.600,2.308E+04
6.800,2.308E+04
7.800,2.287E+04
7.600,2.293E+04
7.400,2.299E+04
7.200,2.303E+04
7.000,2.306E+04
8.000,2.280E+04
8.200,2.272E+04
8.400,2.264E+04
8.600,2.255E+04
8.800,2.245E+04
9.000,2.235E+04
9.200,2.225E+04
9.400,2.214E+04
9.600,2.203E+04
9.800,2.191E+04
10.000,2.180E+04
