B5+ + H(1s) --> B4+(4d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,5.670000e-16
5.500000e+03,5.760000e-16
1.100000e+04,5.800000e-16
2.200000e+04,6.570000e-16
3.300000e+04,6.490000e-16
4.400000e+04,6.530000e-16
6.875000e+04,7.350000e-16
9.900000e+04,6.900000e-16
1.375000e+05,5.760000e-16
2.750000e+05,3.270000e-16
5.500000e+05,2.260000e-16
8.250000e+05,1.580000e-16
1.100000e+06,8.060000e-17
1.650000e+06,4.530000e-17
2.200000e+06,1.290000e-17
4.400000e+06,4.340000e-18
6.600000e+06,1.500000e-19
8.800000e+06,2.470000e-21
