B5+ + H --> B4+(7g) + H+
X = Energy (eV),Y = Cross section (cm2)
1.100000e+05,5.560100e-20
2.750000e+05,1.330000e-17
5.500000e+05,3.120000e-17
8.250000e+05,2.010000e-17
1.100000e+06,1.040000e-17
2.200000e+06,6.490100e-19
