B5+ + H(1s) --> B4+(6d) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,2.070000e-16
5.500000e+05,1.290000e-16
6.600000e+05,8.570000e-17
7.700000e+05,5.910000e-17
8.800000e+05,4.190000e-17
9.900000e+05,3.030000e-17
1.100000e+06,2.220000e-17
1.375000e+06,1.090000e-17
1.650000e+06,5.670000e-18
2.200000e+06,1.810000e-18
3.300000e+06,2.850000e-19
4.400000e+06,6.600000e-20
5.500000e+06,1.970000e-20
6.600000e+06,7.060000e-21
7.700000e+06,2.880000e-21
8.800000e+06,1.310000e-21
9.900000e+06,6.440000e-22
1.100000e+07,3.390000e-22
2.200000e+07,4.510000e-24
3.300000e+07,3.590000e-25
4.400000e+07,6.170000e-26
5.500000e+07,1.620000e-26
6.600000e+07,5.500000e-27
7.700000e+07,2.240000e-27
8.800000e+07,1.030000e-27
9.900000e+07,5.270000e-28
1.100000e+08,2.890000e-28
