B3+ + H2 --> B2+
X = Energy (eV),Y = Cross section (cm2)
1.848000e+05,1.400000e-15
3.003000e+05,1.250000e-15
5.005000e+05,9.500000e-16
7.502000e+05,6.500000e-16
9.999000e+05,3.800000e-16
1.254000e+06,2.220000e-16
1.595000e+06,1.170000e-16
2.101000e+06,4.600000e-17
2.497000e+06,2.600000e-17
