B5+ + H(1s) --> B4+(2s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,2.010000e-23
5.500000e+03,4.590000e-23
1.100000e+04,7.000000e-23
2.200000e+04,2.400000e-22
3.300000e+04,5.750000e-21
4.400000e+04,1.680000e-20
6.875000e+04,1.180000e-19
9.900000e+04,4.700000e-19
1.375000e+05,1.400000e-18
2.750000e+05,4.690000e-18
5.500000e+05,6.950000e-18
8.250000e+05,7.620000e-18
1.100000e+06,6.060000e-18
1.650000e+06,3.590000e-18
2.200000e+06,1.310000e-18
4.400000e+06,6.020000e-19
6.600000e+06,7.480000e-20
8.800000e+06,1.840000e-21
