B5+ + H(1s) --> B4+(4p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,4.340000e-16
5.500000e+03,2.890000e-16
1.100000e+04,3.720000e-16
2.200000e+04,3.970000e-16
3.300000e+04,2.970000e-16
4.400000e+04,3.010000e-16
6.875000e+04,3.380000e-16
9.900000e+04,2.310000e-16
1.375000e+05,1.670000e-16
2.750000e+05,1.080000e-16
5.500000e+05,8.490000e-17
8.250000e+05,4.980000e-17
1.100000e+06,2.310000e-17
1.650000e+06,1.400000e-17
2.200000e+06,5.380000e-18
4.400000e+06,2.390000e-18
6.600000e+06,1.860000e-19
8.800000e+06,6.070000e-21
