B5+ + H(1s) --> B4+(6f) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,5.290000e-16
5.500000e+05,2.920000e-16
6.600000e+05,1.720000e-16
7.700000e+05,1.060000e-16
8.800000e+05,6.790000e-17
9.900000e+05,4.460000e-17
1.100000e+06,3.010000e-17
1.375000e+06,1.220000e-17
1.650000e+06,5.460000e-18
2.200000e+06,1.370000e-18
3.300000e+06,1.540000e-19
4.400000e+06,2.870000e-20
5.500000e+06,7.330000e-21
6.600000e+06,2.350000e-21
7.700000e+06,8.850000e-22
8.800000e+06,3.800000e-22
9.900000e+06,1.800000e-22
1.100000e+07,9.280000e-23
2.200000e+07,1.390000e-24
3.300000e+07,1.360000e-25
4.400000e+07,2.720000e-26
5.500000e+07,7.900000e-27
6.600000e+07,2.880000e-27
7.700000e+07,1.230000e-27
8.800000e+07,5.910000e-28
9.900000e+07,3.090000e-28
1.100000e+08,1.730000e-28
