B5+ + H(1s) --> B4+(7h) + H+
X = Energy (eV),Y = Cross section (cm2)
4.400000e+05,2.090000e-16
5.500000e+05,9.630000e-17
6.600000e+05,4.770000e-17
7.700000e+05,2.510000e-17
8.800000e+05,1.380000e-17
9.900000e+05,7.970000e-18
1.100000e+06,4.750000e-18
1.375000e+06,1.490000e-18
1.650000e+06,5.490000e-19
2.200000e+06,1.050000e-19
3.300000e+06,9.680000e-21
4.400000e+06,1.850000e-21
5.500000e+06,5.290000e-22
6.600000e+06,1.930000e-22
7.700000e+06,8.320000e-23
8.800000e+06,4.020000e-23
9.900000e+06,2.120000e-23
1.100000e+07,1.200000e-23
2.200000e+07,2.750000e-25
3.300000e+07,2.990000e-26
4.400000e+07,6.190000e-27
5.500000e+07,1.820000e-27
6.600000e+07,6.700000e-28
7.700000e+07,2.870000e-28
8.800000e+07,1.380000e-28
9.900000e+07,7.230000e-29
1.100000e+08,4.050000e-29
