B5+ + H(1s) --> B4+(2p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,3.830000e-22
5.500000e+03,1.660000e-22
1.100000e+04,2.000000e-22
2.200000e+04,6.910000e-22
3.300000e+04,5.810000e-18
4.400000e+04,4.700000e-21
6.875000e+04,4.130000e-20
9.900000e+04,1.730000e-19
1.375000e+05,7.560000e-19
2.750000e+05,1.480000e-18
5.500000e+05,7.600000e-18
8.250000e+05,1.270000e-17
1.100000e+06,1.730000e-17
1.650000e+06,1.840000e-17
2.200000e+06,1.590000e-17
4.400000e+06,9.240000e-18
6.600000e+06,5.110000e-18
8.800000e+06,6.080000e-19
0.000000e+00,2.480000e-20
