B5+ + H --> B4+(4d) + H+
X = Energy (eV),Y = Cross section (cm2)
1.100000e+03,3.570100e-16
2.200000e+03,3.330100e-16
5.500000e+03,3.880100e-16
1.100000e+04,5.240100e-16
2.200000e+04,6.650100e-16
5.500000e+04,7.060100e-16
1.100000e+05,6.580100e-16
2.200000e+05,3.630100e-16
