B5+ + H(1s) --> B4+(5g) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,9.690000e-18
5.500000e+03,1.460000e-17
1.100000e+04,8.170000e-18
2.200000e+04,1.430000e-17
3.300000e+04,3.000000e-17
4.400000e+04,3.730000e-17
6.875000e+04,7.500000e-17
9.900000e+04,1.150000e-16
1.375000e+05,1.290000e-16
2.750000e+05,1.960000e-16
5.500000e+05,1.930000e-16
8.250000e+05,1.200000e-16
1.100000e+06,4.400000e-17
1.650000e+06,1.500000e-17
2.200000e+06,1.880000e-18
4.400000e+06,4.510000e-19
6.600000e+06,7.200000e-21
8.800000e+06,5.480000e-23
