B5+ + H --> B4+(4p) + H+
X = Energy (eV),Y = Cross section (cm2)
1.100000e+03,3.570100e-16
2.200000e+03,2.850100e-16
5.500000e+03,2.510000e-16
1.100000e+04,3.210100e-16
2.200000e+04,3.230100e-16
5.500000e+04,3.000100e-16
1.100000e+05,1.880000e-16
2.200000e+05,1.220000e-16
