B5+ + H(1s) --> B4+(4f) + H+
X = Energy (eV),Y = Cross section (cm2)
2.750000e+03,4.530000e-16
5.500000e+03,6.540000e-16
1.100000e+04,7.520000e-16
2.200000e+04,9.210000e-16
3.300000e+04,1.010000e-15
4.400000e+04,1.080000e-15
6.875000e+04,1.210000e-15
9.900000e+04,1.420000e-15
1.375000e+05,1.510000e-15
2.750000e+05,1.000000e-15
5.500000e+05,6.610000e-16
8.250000e+05,3.490000e-16
1.100000e+06,1.290000e-16
1.650000e+06,4.960000e-17
2.200000e+06,8.540000e-18
4.400000e+06,2.200000e-18
6.600000e+06,3.850000e-20
8.800000e+06,3.040000e-22
