X,Y
1.5,1.38501
1.0,0.1183554
2.5,6.93904
2.0,4.02912
3.0,9.6531
3.5,12.003419999999998
4.0,14.045960000000001
4.5,15.8087
5.0,17.291639999999997
6.0,19.50206
7.0,20.76116
8.0,21.23682
9.0,21.09692
10.0,20.5653
12.0,19.13832
14.0,18.0471
16.0,17.4875
18.0,17.0678
20.0,16.56416
25.0,15.2491
30.0,14.21384
35.0,13.40242
40.0,12.75888
50.0,11.7516
60.0,10.94018
70.0,10.26866
80.0,9.709060000000001
90.0,9.2334
100.0,8.813699999999999
120.0,8.03026
140.0,7.35874
160.0,6.79914
180.0,6.2955
200.0,5.84782
240.0,5.12034
280.0,4.56074
320.0,4.11306
360.0,3.72134
400.0,3.41356
500.0,2.82598
600.0,2.400684
700.0,2.092904
800.0,1.852276
900.0,1.662012
1000.0,1.508122
