X,Y
1.5,0.2798
1.0,0.0677116
2.5,7.6105599999999995
2.0,2.526594
3.0,14.353739999999998
3.5,21.376720000000002
4.0,27.72818
4.5,33.0164
5.0,37.2134
6.0,41.97
7.0,42.8094
8.0,40.8508
9.0,38.0528
10.0,35.254799999999996
12.0,31.6174
14.0,30.4982
16.0,28.819399999999998
18.0,27.33646
20.0,26.273220000000002
25.0,24.28664
30.0,22.57986
35.0,21.292779999999997
40.0,20.22954
50.0,18.15902
60.0,16.6481
70.0,15.6688
80.0,14.913339999999998
90.0,14.2698
100.0,13.7102
120.0,12.78686
140.0,12.0314
160.0,11.41584
180.0,10.85624
200.0,10.352599999999999
240.0,9.48522
280.0,8.729759999999999
320.0,8.05824
360.0,7.49864
400.0,6.995
500.0,5.9877199999999995
600.0,5.204280000000001
700.0,4.6167
800.0,4.14104
900.0,3.74932
1000.0,3.4415400000000003
