Ar15+ + H(1s) --> Ar14+(n=13,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.879900e-20
8.000000e+05,1.411400e-19
9.333200e+05,1.900400e-19
1.400000e+06,1.905300e-19
1.600000e+06,1.755200e-19
2.800000e+06,1.755200e-19
3.333320e+06,9.156900e-19
5.000000e+06,5.450700e-19
1.000000e+07,4.911200e-20
