Ar15+ + H(1s) --> Ar14+(n=13,l=11) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.972300e-19
8.000000e+05,2.876300e-19
9.333200e+05,2.603100e-19
1.400000e+06,1.624900e-19
1.600000e+06,5.652200e-17
2.800000e+06,5.652200e-17
3.333320e+06,6.189300e-17
5.000000e+06,2.220100e-17
1.000000e+07,2.838800e-22
