Ar15+ + H(1s) --> Ar14+(n=18,l=0) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.077800e-21
8.000000e+05,7.146200e-21
9.333200e+05,2.177500e-20
1.400000e+06,6.103600e-20
1.600000e+06,3.233300e-20
2.800000e+06,3.233300e-20
3.333320e+06,5.144300e-20
5.000000e+06,2.527700e-19
1.000000e+07,2.195400e-20
