Ar15+ + H(1s) --> Ar14+(n=15,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.142400e-19
8.000000e+05,3.841100e-19
9.333200e+05,6.186100e-19
1.400000e+06,2.364700e-18
1.600000e+06,2.903300e-18
2.800000e+06,2.903300e-18
3.333320e+06,9.201600e-18
5.000000e+06,8.675200e-18
1.000000e+07,1.100900e-18
