Ar15+ + H(1s) --> Ar14+(n=17,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.077800e-20
8.000000e+05,3.662400e-20
9.333200e+05,8.314100e-20
1.400000e+06,2.177500e-19
1.600000e+06,9.171900e-20
2.800000e+06,9.171900e-20
3.333320e+06,8.172800e-19
5.000000e+06,8.951600e-19
1.000000e+07,9.822300e-20
