Ar15+ + H(1s) --> Ar14+(n=11,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.012200e-18
8.000000e+05,6.409200e-18
9.333200e+05,8.943600e-18
1.400000e+06,1.171200e-17
1.600000e+06,4.111600e-17
2.800000e+06,4.111600e-17
3.333320e+06,4.084600e-17
5.000000e+06,1.834100e-17
1.000000e+07,2.267400e-18
