Ar15+ + H(1s) --> Ar14+(n=17,l=2) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.699800e-21
8.000000e+05,5.359600e-20
9.333200e+05,1.356000e-19
1.400000e+06,4.528200e-19
1.600000e+06,2.454600e-19
2.800000e+06,2.454600e-19
3.333320e+06,2.650900e-18
5.000000e+06,2.400900e-18
1.000000e+07,2.330700e-19
