Ar15+ + H(1s) --> Ar14+(n=14,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.843000e-19
8.000000e+05,6.181400e-19
9.333200e+05,1.071900e-18
1.400000e+06,3.397400e-18
1.600000e+06,5.167300e-18
2.800000e+06,5.167300e-18
3.333320e+06,1.364400e-17
5.000000e+06,1.035900e-17
1.000000e+07,1.273300e-18
