Ar15+ + H(1s) --> Ar14+(n=12,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.936900e-19
8.000000e+05,1.057600e-18
9.333200e+05,2.227000e-18
1.400000e+06,2.114300e-17
1.600000e+06,9.927800e-17
2.800000e+06,9.927800e-17
3.333320e+06,1.002800e-16
5.000000e+06,5.290600e-17
1.000000e+07,3.749700e-18
