Ar15+ + H(1s) --> Ar14+(n=17,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,6.466500e-20
8.000000e+05,1.420300e-19
9.333200e+05,2.583300e-19
1.400000e+06,1.173700e-18
1.600000e+06,1.664800e-18
2.800000e+06,1.664800e-18
3.333320e+06,4.302000e-18
5.000000e+06,6.167400e-18
1.000000e+07,8.035800e-19
