Ar15+ + H(1s) --> Ar14+(n=15,l=10) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,8.945400e-20
8.000000e+05,1.250600e-19
9.333200e+05,2.137900e-19
1.400000e+06,1.199300e-18
1.600000e+06,3.737400e-17
2.800000e+06,3.737400e-17
3.333320e+06,4.646800e-17
5.000000e+06,3.123700e-17
1.000000e+07,1.557200e-18
