Ar15+ + H(1s) --> Ar14+(n=19,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.341000e-20
8.000000e+05,7.592800e-20
9.333200e+05,1.088800e-19
1.400000e+06,5.105600e-19
1.600000e+06,7.264900e-19
2.800000e+06,7.264900e-19
3.333320e+06,1.394300e-18
5.000000e+06,3.421800e-18
1.000000e+07,3.962000e-19
