Ar15+ + H(1s) --> Ar14+(n=11,l=2) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.581200e-19
8.000000e+05,1.985700e-18
9.333200e+05,2.359600e-18
1.400000e+06,1.915200e-18
1.600000e+06,1.866800e-17
2.800000e+06,1.866800e-17
3.333320e+06,1.660500e-17
5.000000e+06,6.344500e-18
1.000000e+07,6.321100e-19
