Ar15+ + H(1s) --> Ar14+(n=16,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,7.328700e-20
8.000000e+05,1.956300e-19
9.333200e+05,3.355300e-19
1.400000e+06,1.214100e-18
1.600000e+06,1.056400e-18
2.800000e+06,1.056400e-18
3.333320e+06,4.845900e-18
5.000000e+06,5.577100e-18
1.000000e+07,6.323000e-19
