Ar15+ + H(1s) --> Ar14+(n=16,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.508900e-20
8.000000e+05,5.716900e-20
9.333200e+05,1.336200e-19
1.400000e+06,2.556900e-19
1.600000e+06,1.095400e-19
2.800000e+06,1.095400e-19
3.333320e+06,1.160800e-18
5.000000e+06,1.052300e-18
1.000000e+07,1.161100e-19
