Ar15+ + H(1s) --> Ar14+(n=19,l=5) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.526600e-20
8.000000e+05,8.396800e-20
9.333200e+05,1.445100e-19
1.400000e+06,6.623200e-19
1.600000e+06,1.203600e-18
2.800000e+06,1.203600e-18
3.333320e+06,2.240700e-18
5.000000e+06,4.533600e-18
1.000000e+07,5.973800e-19
