Ar15+ + H(1s) --> Ar14+(n=12,l=2) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.060800e-19
8.000000e+05,9.852800e-19
9.333200e+05,1.352000e-18
1.400000e+06,1.400500e-18
1.600000e+06,1.145000e-17
2.800000e+06,1.145000e-17
3.333320e+06,1.309500e-17
5.000000e+06,5.369300e-18
1.000000e+07,5.109900e-19
