Ar15+ + H(1s) --> Ar14+(n=15,l=8) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.864500e-19
8.000000e+05,3.260400e-19
9.333200e+05,5.424000e-19
1.400000e+06,3.202700e-18
1.600000e+06,1.732200e-17
2.800000e+06,1.732200e-17
3.333320e+06,2.477000e-17
5.000000e+06,2.076100e-17
1.000000e+07,2.641000e-18
