Ar15+ + H(1s) --> Ar14+(n=18,l=1) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,8.622000e-21
8.000000e+05,3.751700e-20
9.333200e+05,5.146800e-20
1.400000e+06,1.971300e-19
1.600000e+06,8.446100e-20
2.800000e+06,8.446100e-20
3.333320e+06,5.189100e-19
5.000000e+06,7.691100e-19
1.000000e+07,8.261000e-20
