Ar15+ + H(1s) --> Ar14+(n=10,l=3) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.594500e-18
8.000000e+05,7.007700e-18
9.333200e+05,7.233300e-18
1.400000e+06,6.089600e-18
1.600000e+06,4.528900e-17
2.800000e+06,4.528900e-17
3.333320e+06,3.384200e-17
5.000000e+06,1.190700e-17
1.000000e+07,1.209200e-18
