Ar15+ + H(1s) --> Ar14+(n=11,l=10) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.964000e-18
8.000000e+05,1.952700e-18
9.333200e+05,8.353700e-19
1.400000e+06,2.852000e-17
1.600000e+06,1.836900e-16
2.800000e+06,1.836900e-16
3.333320e+06,1.481900e-16
5.000000e+06,4.142900e-17
1.000000e+07,6.141300e-20
