Ar15+ + H(1s) --> Ar14+(n=13,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.882200e-19
8.000000e+05,5.931300e-19
9.333200e+05,9.927400e-19
1.400000e+06,8.985500e-18
1.600000e+06,6.133700e-17
2.800000e+06,6.133700e-17
3.333320e+06,6.844400e-17
5.000000e+06,4.186900e-17
1.000000e+07,3.463600e-18
