Ar15+ + H(1s) --> Ar14+(n=12,l=3) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,5.054700e-19
8.000000e+05,1.557000e-18
9.333200e+05,2.243800e-18
1.400000e+06,2.702900e-18
1.600000e+06,1.643700e-17
2.800000e+06,1.643700e-17
3.333320e+06,1.987400e-17
5.000000e+06,8.501500e-18
1.000000e+07,8.296000e-19
