Ar15+ + H(1s) --> Ar14+(n=10,l=9) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.493800e-17
8.000000e+05,1.656900e-17
9.333200e+05,4.058000e-17
1.400000e+06,2.539700e-16
1.600000e+06,3.642400e-16
2.800000e+06,3.642400e-16
3.333320e+06,2.715300e-16
5.000000e+06,8.349900e-17
1.000000e+07,1.661900e-18
