Ar15+ + H(1s) --> Ar14+(n=17,l=4) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,3.987700e-20
8.000000e+05,1.170200e-19
9.333200e+05,2.672400e-19
1.400000e+06,9.336900e-19
1.600000e+06,9.323700e-19
2.800000e+06,9.323700e-19
3.333320e+06,3.093700e-18
5.000000e+06,4.720400e-18
1.000000e+07,5.294400e-19
