Ar15+ + H(1s) --> Ar14+(n=16,l=10) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,5.173200e-20
8.000000e+05,1.018300e-19
9.333200e+05,1.643000e-19
1.400000e+06,8.883200e-19
1.600000e+06,2.712600e-17
2.800000e+06,2.712600e-17
3.333320e+06,3.499000e-17
5.000000e+06,2.596000e-17
1.000000e+07,1.549800e-18
