Ar15+ + H(1s) --> Ar14+(n=13,l=8) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,4.946900e-19
8.000000e+05,8.539700e-19
9.333200e+05,1.586600e-18
1.400000e+06,1.032900e-17
1.600000e+06,3.975900e-17
2.800000e+06,3.975900e-17
3.333320e+06,4.822600e-17
5.000000e+06,3.171700e-17
1.000000e+07,3.752200e-18
