Ar15+ + H(1s) --> Ar14+(n=12,l=7) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.247100e-19
8.000000e+05,2.430600e-18
9.333200e+05,4.779600e-18
1.400000e+06,1.577900e-17
1.600000e+06,4.293500e-17
2.800000e+06,4.293500e-17
3.333320e+06,4.932600e-17
5.000000e+06,2.854500e-17
1.000000e+07,3.822600e-18
