Ar15+ + H(1s) --> Ar14+(n=11,l=6) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,2.165200e-18
8.000000e+05,7.703600e-18
9.333200e+05,1.145300e-17
1.400000e+06,1.871900e-17
1.600000e+06,5.329100e-17
2.800000e+06,5.329100e-17
3.333320e+06,5.277200e-17
5.000000e+06,2.534900e-17
1.000000e+07,3.423900e-18
