Ar15+ + H(1s) --> Ar14+(n=15,l=6) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,1.314900e-19
8.000000e+05,3.671300e-19
9.333200e+05,6.423600e-19
1.400000e+06,2.937200e-18
1.600000e+06,5.722900e-18
2.800000e+06,5.722900e-18
3.333320e+06,1.230500e-17
5.000000e+06,1.137500e-17
1.000000e+07,1.609200e-18
