Ar15+ + H(1s) --> Ar14+(n=14,l=13) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,9.699800e-21
8.000000e+05,1.840100e-19
9.333200e+05,4.256000e-20
