Ar15+ + H(1s) --> Ar14+(n=15,l=13) + H+
X = Energy (eV),Y = Cross section (cm2)
5.333320e+05,7.544300e-21
8.000000e+05,1.607900e-19
9.333200e+05,8.215100e-20
