Xe54+ + H(n=21) --> Xe53+(total) + H+
X = Energy (eV),Y = Cross section (cm2)
1.310000e+02,2.620000e-14
6.550000e+02,1.480000e-14
3.275000e+03,1.210000e-14
6.550000e+03,1.180000e-14
1.310000e+04,1.180000e-14
3.275000e+04,1.140000e-14
6.550000e+04,1.140000e-14
1.310000e+05,1.110000e-14
3.275000e+05,1.040000e-14
1.310000e+06,8.000000e-15
3.275000e+06,6.550000e-15
6.550000e+06,4.670000e-15
1.310000e+07,1.770000e-15
