X,Y
0.120,2.718E+04
0.100,1.650E+04
0.900,8.747E+05
0.800,7.976E+05
0.750,7.541E+05
0.700,7.072E+05
0.600,6.023E+05
0.500,4.828E+05
0.480,4.572E+05
0.460,4.313E+05
0.440,4.049E+05
0.420,3.781E+05
0.400,3.511E+05
0.380,3.239E+05
0.340,2.693E+05
0.360,2.965E+05
0.140,4.044E+04
0.160,5.616E+04
0.180,7.414E+04
0.200,9.414E+04
0.220,1.159E+05
0.240,1.392E+05
0.260,1.637E+05
0.280,1.892E+05
0.300,2.154E+05
0.320,2.422E+05
1.900,1.202E+06
1.100,9.950E+05
1.800,1.191E+06
1.700,1.177E+06
1.600,1.160E+06
1.500,1.138E+06
1.400,1.112E+06
1.300,1.080E+06
1.200,1.041E+06
1.000,9.400E+05
2.900,1.210E+06
2.800,1.214E+06
2.700,1.218E+06
2.600,1.220E+06
2.500,1.222E+06
2.300,1.222E+06
2.400,1.223E+06
2.000,1.210E+06
2.200,1.220E+06
2.100,1.216E+06
3.700,1.160E+06
3.900,1.145E+06
3.800,1.153E+06
3.600,1.167E+06
3.500,1.174E+06
3.400,1.181E+06
3.300,1.188E+06
3.200,1.194E+06
3.100,1.200E+06
3.000,1.205E+06
4.000,1.137E+06
4.200,1.122E+06
4.400,1.106E+06
4.600,1.090E+06
4.800,1.074E+06
5.800,9.978E+05
5.600,1.013E+06
5.200,1.043E+06
5.000,1.059E+06
5.400,1.028E+06
6.000,9.833E+05
6.200,9.691E+05
6.400,9.552E+05
6.600,9.416E+05
6.800,9.284E+05
7.800,8.666E+05
7.600,8.784E+05
7.400,8.904E+05
7.200,9.028E+05
7.000,9.154E+05
8.000,8.552E+05
8.200,8.440E+05
8.400,8.331E+05
8.600,8.225E+05
8.800,8.122E+05
9.000,8.021E+05
9.200,7.922E+05
9.400,7.826E+05
9.600,7.732E+05
9.800,7.640E+05
10.000,7.551E+05
